省份,年份,行政区划代码,总人口,城镇人口,乡村人口,0-14岁,15-64岁,65岁及以上,平均家庭规模,户数,城镇化率,乡村人口占比,0-14岁占比,15-64岁占比,65岁及以上占比
海南,2010,450000.0,868.55,433.0,436.0,176.86,623.17,68.52,3.65,2061.0,0.4985320361522077,0.5019860687352484,0.20362673421219277,0.7174831615911577,0.07889010419664959
海南,2011,450000.0,890.0,448.03,441.97,177.26,651.47,61.26,3.54,2102.0,0.5034044943820224,0.49659550561797755,0.1991685393258427,0.7319887640449438,0.0688314606741573
海南,2012,450000.0,910.0,464.28,445.72,173.73,670.07,66.2,3.64,2003.0,0.5101978021978022,0.48980219780219786,0.1909120879120879,0.7363406593406594,0.07274725274725274
海南,2013,450000.0,920.0,480.98,439.02,172.45,672.6,74.95,3.52,2060.0,0.522804347826087,0.477195652173913,0.18744565217391304,0.7310869565217392,0.08146739130434782
海南,2014,450000.0,936.0,498.89,437.11,178.26,686.06,71.68,3.59,2049.0,0.5330021367521367,0.46699786324786324,0.19044871794871793,0.7329700854700855,0.0765811965811966
海南,2015,450000.0,945.0,518.9,426.1,183.61,686.08,75.31,3.69,2043.0,0.5491005291005291,0.4508994708994709,0.1942962962962963,0.7260105820105821,0.07969312169312169
海南,2016,450000.0,957.0,542.62,414.38,188.97,689.1,78.93,3.78,2037.0,0.5670010449320794,0.4329989550679206,0.19746081504702195,0.7200626959247649,0.08247648902821317
海南,2017,450000.0,972.0,564.15,407.85,192.62,699.75,79.63,3.58,2138.0,0.5804012345679012,0.4195987654320988,0.1981687242798354,0.7199074074074074,0.08192386831275719
海南,2018,450000.0,982.0,580.66,401.34,188.36,713.05,80.59,3.59,2120.0,0.5913034623217922,0.40869653767820774,0.19181262729124238,0.7261201629327901,0.08206720977596742
海南,2019,450000.0,995.0,590.73,404.27,194.11,708.21,92.69,3.62,2006.0,0.5936984924623115,0.4063015075376884,0.19508542713567842,0.7117688442211055,0.09315577889447237
海南,2020,450000.0,1012.0,609.93,402.07,196.93,713.57,101.5,3.51,2575.0,0.602697628458498,0.39730237154150194,0.19459486166007905,0.7051086956521739,0.10029644268774704
海南,2021,450000.0,1020.0,621.89,398.0,199.75,709.94,110.31,3.4,3143.0,0.6096960784313725,0.39019607843137255,0.19583333333333333,0.6960196078431373,0.10814705882352942
海南,2022,450000.0,1027.0,631.5,396.0,195.05,716.02,115.93,3.39,3084.0,0.6148977604673808,0.38558909444985395,0.18992210321324246,0.6971957156767283,0.11288218111002922
海南,2023,450000.0,1043.0,651.46,391.54,190.61,730.44,121.95,3.45,3180.0,0.624602109300096,0.37539789069990415,0.182751677852349,0.7003259827420901,0.11692233940556089
海南,2024,450000.0,1048.0,661.08,387.0,186.47,737.34,124.19,3.21,3357.0,0.6308015267175573,0.36927480916030536,0.1779293893129771,0.7035687022900764,0.11850190839694656
湖北,2000,420000.0,5646.0,2034.41,3611.59,1062.17,4121.3,462.53,3.28,18234.0,0.36032766560396745,0.6396723343960327,0.18812787814381865,0.7299504073680482,0.0819217144881332
湖北,2001,420000.0,5658.0,2116.27,3541.73,1052.3,4140.23,465.47,3.28,18088.0,0.3740314598798162,0.6259685401201838,0.18598444680098974,0.7317479674796747,0.08226758571933546
湖北,2002,420000.0,5672.0,2198.13,3473.87,1308.97,3863.28,499.74,3.28,17942.0,0.3875405500705219,0.6124594499294781,0.23077750352609308,0.681114245416079,0.0881064880112835
湖北,2003,420000.0,5685.0,2279.99,3405.01,1201.76,4034.56,448.68,3.28,17796.0,0.4010536499560246,0.5989463500439755,0.21139138082673703,0.7096851363236587,0.07892348284960422
湖北,2004,420000.0,5698.0,2361.85,3336.15,1098.11,4133.22,466.67,3.36,17232.0,0.41450508950508946,0.5854949104949105,0.1927184977184977,0.7253808353808354,0.0819006669006669
湖北,2005,420000.0,5710.0,2467.0,3243.0,1032.38,4165.54,512.08,3.23,17127.0,0.43204903677758316,0.5679509632224168,0.18080210157618215,0.7295166374781086,0.08968126094570929
湖北,2006,420000.0,5693.0,2494.0,3199.0,966.64,4168.86,557.5,3.09,17021.0,0.43808185490953805,0.561918145090462,0.16979448445459336,0.7322782364307043,0.09792727911470227
湖北,2007,420000.0,5699.0,2525.0,3174.0,894.97,4240.84,563.19,3.09,16802.0,0.44306018599754343,0.5569398140024566,0.15703983154939463,0.744137567994385,0.0988226004562204
湖北,2008,420000.0,5711.0,2581.0,3130.0,838.58,4293.88,578.53,3.08,16672.0,0.45193486254596393,0.5480651374540361,0.1468359306601296,0.751861320259149,0.10130099807389248
湖北,2009,420000.0,5720.0,2631.0,3089.0,827.38,4310.64,581.99,3.08,16531.0,0.459965034965035,0.5400349650349651,0.14464685314685313,0.7536083916083917,0.1017465034965035
湖北,2010,420000.0,5728.0,2847.0,2881.0,825.69,4320.11,582.21,3.07,16134.0,0.4970321229050279,0.502967877094972,0.1441497905027933,0.7542091480446926,0.10164280726256984
湖北,2011,420000.0,5760.0,2983.0,2777.0,823.99,4353.58,582.43,3.06,15736.0,0.5178819444444445,0.48211805555555554,0.14305381944444445,0.7558298611111111,0.10111631944444444
湖北,2012,420000.0,5781.0,3077.0,2704.0,814.28,4344.62,622.1,3.03,15422.0,0.5322608545234389,0.46773914547656115,0.1408545234388514,0.7515343366199619,0.10761113994118665
湖北,2013,420000.0,5798.0,3160.0,2638.0,866.55,4357.1,574.35,2.94,15907.0,0.5450155225939979,0.45498447740600206,0.14945670921007242,0.7514832700931356,0.099060020696792
湖北,2014,420000.0,5816.0,3241.0,2575.0,929.27,4290.33,596.41,2.96,15806.0,0.5572558459422283,0.4427441540577717,0.15977819807427784,0.7376770976616231,0.10254642365887207
湖北,2015,420000.0,5850.0,3345.0,2505.0,920.15,4291.04,638.81,3.04,15782.0,0.5717948717948718,0.4282051282051282,0.1572905982905983,0.7335111111111111,0.10919829059829059
湖北,2016,420000.0,5885.0,3447.0,2438.0,911.03,4292.76,681.21,3.11,15757.0,0.5857264231096007,0.41427357689039934,0.1548054375531011,0.7294409515717928,0.1157536108751062
湖北,2017,420000.0,5904.0,3535.0,2369.0,933.91,4247.91,722.18,3.02,15946.0,0.5987466124661247,0.40125338753387535,0.15818258807588076,0.7194969512195122,0.12232046070460703
湖北,2018,420000.0,5917.0,3609.0,2308.0,908.32,4269.52,739.17,3.0,15856.0,0.6099374683116444,0.3900625316883556,0.15351022477606896,0.7215683623457834,0.12492310292377894
湖北,2019,420000.0,5927.0,3665.0,2262.0,923.11,4229.19,774.7,2.94,15294.0,0.6183566728530454,0.3816433271469546,0.155746583431753,0.7135464822001012,0.1307069343681458
湖北,2020,420000.0,5745.0,3613.0,2132.0,924.9,3983.14,836.96,2.97,17630.0,0.6288946910356832,0.3711053089643168,0.16099216710182768,0.6933228894691036,0.14568494342906876
湖北,2021,420000.0,5830.0,3736.0,2094.0,926.69,4004.09,899.22,3.0,19966.0,0.6408233276157804,0.3591766723842196,0.15895197255574614,0.6868078902229846,0.1542401372212693
湖北,2022,420000.0,5844.0,3779.0,2065.0,899.44,3992.39,952.16,2.9,20180.0,0.6466461327857632,0.35335386721423684,0.15390828199863107,0.6831605065023956,0.16292950034223133
湖北,2023,420000.0,5838.0,3822.0,2016.0,867.54,3981.08,989.38,2.86,21204.0,0.6546762589928058,0.34532374100719426,0.1486022610483042,0.6819253168893457,0.1694724220623501
湖北,2024,420000.0,5834.0,3870.86,1963.0,833.11,3991.93,1008.96,2.6,22815.0,0.6635001714089819,0.3364758313335619,0.1428025368529311,0.6842526568392183,0.17294480630785053
湖南,2000,430000.0,6562.0,1909.66,4652.34,1199.51,4790.4,572.09,3.54,19101.0,0.2910179823224627,0.7089820176775373,0.18279640353550747,0.7300213349588539,0.08718226150563853
湖南,2001,430000.0,6596.0,2005.49,4590.51,1199.65,4821.57,574.79,3.49,19061.0,0.3040463917525773,0.6959536082474227,0.18187537901758644,0.7309839296543359,0.08714220739842328
湖南,2002,430000.0,6629.0,2101.32,4527.68,1349.43,4710.73,568.85,3.44,19021.0,0.31698898778096246,0.6830110122190376,0.20356464021722734,0.7106245285865137,0.0858123397194147
湖南,2003,430000.0,6663.0,2197.15,4465.85,1290.07,4774.47,598.46,3.39,18981.0,0.32975386462554407,0.670246135374456,0.19361698934413926,0.7165646105357947,0.08981840012006605
湖南,2004,430000.0,6698.0,2292.98,4405.02,1241.44,4868.33,588.23,3.4,19006.0,0.34233801134667063,0.6576619886533294,0.18534487906837863,0.7268333830994327,0.08782173783218872
湖南,2005,430000.0,6326.0,2341.0,3985.0,1191.76,4505.41,628.82,3.26,18956.0,0.37006006955422066,0.6299399304457793,0.18839076825798293,0.7122051849509958,0.09940246601327854
湖南,2006,430000.0,6342.0,2455.0,3887.0,1142.09,4530.49,669.42,3.11,18906.0,0.3871018606117944,0.6128981393882056,0.18008356985178176,0.714362976978871,0.10555345316934721
湖南,2007,430000.0,6355.0,2571.0,3784.0,1066.3,4632.23,656.48,3.17,18413.0,0.4045633359559402,0.5954366640440598,0.1677891424075531,0.7289110936270652,0.10330133752950434
湖南,2008,430000.0,6380.0,2689.0,3691.0,1063.67,4645.78,670.56,3.23,17829.0,0.4214733542319749,0.578526645768025,0.16671943573667714,0.7281786833855799,0.10510344827586206
湖南,2009,430000.0,6406.0,2767.0,3639.0,1103.07,4586.91,716.02,3.29,17273.0,0.4319388073680924,0.5680611926319076,0.17219325632219792,0.7160334061817046,0.1117733374960974
湖南,2010,430000.0,6570.0,2845.0,3725.0,1140.54,4726.58,702.88,3.17,17805.0,0.4330289193302892,0.5669710806697108,0.17359817351598172,0.7194185692541857,0.10698325722983257
湖南,2011,430000.0,6581.0,2959.0,3622.0,1178.02,4713.24,689.74,3.05,18336.0,0.4496277161525604,0.5503722838474396,0.17900319100440662,0.7161890290229448,0.10480777997264853
湖南,2012,430000.0,6590.0,3046.0,3544.0,1228.8,4629.32,731.88,3.07,17996.0,0.4622154779969651,0.537784522003035,0.18646433990895295,0.7024764795144157,0.11105918057663126
湖南,2013,430000.0,6600.0,3144.0,3456.0,1205.76,4696.58,697.66,3.25,16935.0,0.4763636363636364,0.5236363636363637,0.1826909090909091,0.7116030303030303,0.1057060606060606
湖南,2014,430000.0,6611.0,3238.0,3373.0,1209.96,4682.28,718.77,3.18,17398.0,0.48978974436545153,0.5102102556345485,0.18302223566782636,0.7082559370745727,0.10872333988806535
湖南,2015,430000.0,6615.0,3360.0,3255.0,1207.88,4653.87,753.24,3.21,17451.0,0.5079365079365079,0.49206349206349204,0.1825971277399849,0.7035328798185941,0.11386848072562358
湖南,2016,430000.0,6625.0,3491.0,3134.0,1205.81,4631.47,787.72,3.24,17503.0,0.5269433962264151,0.4730566037735849,0.1820090566037736,0.6990898113207548,0.1189011320754717
湖南,2017,430000.0,6633.0,3623.0,3010.0,1220.94,4604.73,807.32,3.21,17346.0,0.5462083521785014,0.45379164782149856,0.18407055630936228,0.6942152872003617,0.12171264887682799
湖南,2018,430000.0,6635.0,3722.0,2913.0,1292.93,4513.59,828.47,3.29,17033.0,0.560964581763376,0.43903541823662395,0.1948651092690279,0.6802697814619443,0.1248636021100226
湖南,2019,430000.0,6640.0,3815.0,2825.0,1327.23,4440.02,872.75,3.15,17031.0,0.5745481927710844,0.4254518072289157,0.1998840361445783,0.6686777108433736,0.1314382530120482
湖南,2020,430000.0,6645.0,3905.0,2740.0,1288.19,4408.31,948.5,3.05,20035.0,0.5876598946576373,0.4123401053423627,0.19385854025583146,0.6634025583145222,0.14273890142964635
湖南,2021,430000.0,6622.0,3954.0,2668.0,1249.14,4348.61,1024.25,2.95,23038.0,0.5971005738447599,0.4028994261552401,0.18863485351857445,0.6566913319238901,0.15467381455753548
湖南,2022,430000.0,6604.0,3983.0,2621.0,1199.36,4340.19,1064.45,2.87,23041.0,0.6031193216232587,0.39688067837674135,0.18161114476075105,0.6572062386432465,0.16118261659600244
湖南,2023,430000.0,6568.0,4017.0,2551.0,1143.43,4343.24,1081.32,2.85,23935.0,0.6116017052375152,0.3883982947624848,0.17409104750304508,0.661272838002436,0.16463459196102312
湖南,2024,430000.0,6539.0,4058.76,2480.0,1084.28,4363.83,1090.89,2.39,27543.0,0.6207004129071724,0.37926288423306315,0.16581740327267167,0.6673543355253096,0.16682826120201869
甘肃,2000,620000.0,2562.0,615.14,1946.86,611.16,1807.71,143.13,4.51,1098.0,0.2401014832162373,0.7598985167837626,0.23854800936768147,0.7055854800936768,0.05586651053864168
甘肃,2001,620000.0,2523.0,609.91,1913.09,604.91,1774.27,143.82,4.31,1177.0,0.24173999207292904,0.7582600079270709,0.2397582243361078,0.7032382084819659,0.05700356718192628
甘肃,2002,620000.0,2523.35,645.59,1877.76,651.14,1734.59,137.62,4.11,1256.0,0.2558463946737472,0.7441536053262529,0.25804585174470446,0.6874155388669824,0.05453860938831316
甘肃,2003,620000.0,2537.19,681.26,1855.93,625.44,1762.68,149.08,3.91,1335.0,0.26850965044005376,0.7314903495599463,0.2465089331110402,0.6947370910337815,0.05875791722338493
甘肃,2004,620000.0,2541.48,716.93,1824.55,592.72,1799.12,149.64,3.88,1346.0,0.2820915372145364,0.7179084627854636,0.2332184396493382,0.7079024820183515,0.0588790783323103
甘肃,2005,620000.0,2545.1,752.61,1792.49,583.93,1797.55,163.62,3.78,1362.0,0.2957094023810459,0.7042905976189541,0.22943302817178104,0.706278731680484,0.06428824014773486
甘肃,2006,620000.0,2546.79,810.21,1795.79,575.15,1794.05,177.59,3.67,1377.0,0.3181298811444996,0.7051189929283529,0.22583330388449774,0.7044357799425944,0.06973091617290786
甘肃,2007,620000.0,2548.19,826.71,1790.29,571.37,1810.61,166.21,3.65,1381.0,0.3244302818863586,0.702573199015772,0.224225823035174,0.710547486647385,0.06522669031744101
甘肃,2008,620000.0,2550.88,844.94,1783.18,554.3,1821.84,174.75,3.67,1365.0,0.33123471115850217,0.6990450354387505,0.21729756005770554,0.7142005896004515,0.06850577055761149
甘肃,2009,620000.0,2554.91,860.48,1774.98,535.53,1840.7,178.68,3.58,1379.0,0.336794642472729,0.6947328868727275,0.20960816623677547,0.7204559064702867,0.06993592729293792
甘肃,2010,620000.0,2559.98,936.17,1623.81,530.12,1864.81,165.05,3.54,1376.0,0.3656942632364315,0.6343057367635684,0.2070797428104907,0.7284470972429472,0.06447315994656208
甘肃,2011,620000.0,2552.0,950.62,1601.38,524.7,1875.88,151.42,3.49,1372.0,0.3725,0.6275000000000001,0.20560344827586208,0.7350626959247649,0.05933385579937304
甘肃,2012,620000.0,2550.0,988.89,1561.11,525.78,1845.58,178.64,3.4,1408.0,0.3878,0.6122,0.20618823529411764,0.723756862745098,0.0700549019607843
甘肃,2013,620000.0,2537.0,1027.49,1509.52,504.42,1851.14,181.44,3.37,1414.0,0.405001970831691,0.5950019708316909,0.19882538431217975,0.7296570752857706,0.07151754040204966
甘肃,2014,620000.0,2531.0,1070.11,1460.89,463.1,1888.13,179.77,3.19,1496.0,0.42280126432240217,0.5771987356775978,0.18297115764519953,0.7460015804030028,0.07102726195179772
甘肃,2015,620000.0,2523.0,1116.18,1406.82,479.95,1862.14,180.91,3.28,1489.0,0.4424019024970274,0.5575980975029726,0.19022988505747127,0.7380657946888625,0.07170432025366627
甘肃,2016,620000.0,2520.0,1160.96,1359.04,496.8,1841.16,182.04,3.36,1482.0,0.4606984126984127,0.5393015873015873,0.19714285714285715,0.7306190476190476,0.07223809523809524
甘肃,2017,620000.0,2522.0,1213.59,1308.41,505.5,1817.26,199.24,3.36,1471.0,0.48120142743854083,0.5187985725614592,0.20043616177636797,0.7205630452022205,0.07900079302141158
甘肃,2018,620000.0,2515.0,1249.7,1265.3,491.76,1832.29,190.95,3.25,1523.0,0.49689860834990063,0.5031013916500994,0.19553081510934392,0.728544731610338,0.07592445328031809
甘肃,2019,620000.0,2509.0,1272.06,1236.94,489.77,1805.35,213.89,3.1,1526.0,0.5069988043045037,0.4930011956954962,0.19520526106018332,0.7195496213630929,0.08524910322837784
甘肃,2020,620000.0,2501.0,1306.27,1194.73,502.04,1768.88,230.08,3.05,1797.0,0.5222990803678529,0.47770091963214717,0.20073570571771293,0.7072690923630548,0.09199520191923231
甘肃,2021,620000.0,2490.0,1327.92,1162.0,514.31,1729.42,246.27,3.0,2068.0,0.5333012048192771,0.4666666666666667,0.20655020080321282,0.6945461847389559,0.09890361445783133
甘肃,2022,620000.0,2492.0,1350.41,1141.0,505.43,1731.81,254.76,3.01,2008.0,0.5418980738362761,0.45786516853932585,0.20282102728731943,0.6949478330658105,0.10223113964686999
甘肃,2023,620000.0,2465.0,1367.83,1097.17,488.27,1719.0,257.73,3.03,2051.0,0.5549006085192697,0.44509939148073024,0.1980811359026369,0.6973630831643002,0.10455578093306289
甘肃,2024,620000.0,2458.0,1396.88,1061.0,476.07,1721.97,259.97,2.77,2171.0,0.568299430431245,0.43165174938974776,0.19368185516680228,0.7005573637103336,0.10576484947111474
福建,2000,350000.0,3471.0,1442.89,2028.11,638.42,2548.5,284.08,3.14,10441.0,0.41569864592336503,0.584301354076635,0.18392970325554595,0.7342264477095938,0.08184384903486026
福建,2001,350000.0,3445.0,1377.28,2067.72,642.57,2517.08,285.35,3.18,10405.0,0.3997910014513788,0.6002089985486211,0.186522496371553,0.7306473149492018,0.08283018867924528
福建,2002,350000.0,3445.38,1454.16,1991.21,726.67,2456.83,261.88,3.22,10369.0,0.42206084669905786,0.5779362508634751,0.21091142341338254,0.7130795442012201,0.07600903238539725
福建,2003,350000.0,3501.98,1531.04,1970.94,748.82,2474.72,278.43,3.26,10333.0,0.43719267385878846,0.5628073261412115,0.2138276060971222,0.7066630877389362,0.07950645063649707
福建,2004,350000.0,3529.1,1607.92,1921.18,679.95,2548.87,300.28,3.18,10496.0,0.45561757955286053,0.5443824204471396,0.19266951914085745,0.7222436315207843,0.08508684933835822
福建,2005,350000.0,3557.4,1684.79,1872.6,661.6,2578.02,317.77,3.16,10440.0,0.4736015067183898,0.526395682239838,0.18597852364086132,0.7246921909259572,0.08932647439140945
福建,2006,350000.0,3584.52,1707.84,1850.16,643.26,2605.99,335.27,3.13,10384.0,0.4764487295370091,0.51615279033176,0.17945498978942787,0.7270122638456473,0.09353274636492473
福建,2007,350000.0,3611.64,1743.95,1837.05,635.9,2611.75,363.99,3.1,10445.0,0.48286927822263576,0.5086470412333455,0.17606959719130366,0.7231479327950737,0.10078247001362263
福建,2008,350000.0,3638.76,1798.4,1805.6,645.67,2629.37,363.72,3.05,10592.0,0.49423429959656584,0.4962129956358759,0.17744231551407622,0.7226005562334421,0.09995712825248161
福建,2009,350000.0,3665.88,1864.28,1762.72,626.0,2672.12,367.76,2.96,10806.0,0.5085491068992983,0.4808449812868943,0.1707639093478237,0.728916385697295,0.10031970495488123
福建,2010,350000.0,3693.0,2185.8,1507.2,611.19,2752.79,329.02,2.87,10908.0,0.5918765231519091,0.40812347684809097,0.16549959382615761,0.7454075277552126,0.08909287841862984
福建,2011,350000.0,3784.0,2198.88,1585.12,596.38,2897.35,290.27,2.78,11010.0,0.5810993657505286,0.41890063424947144,0.15760570824524311,0.7656844608879493,0.0767098308668076
福建,2012,350000.0,3841.0,2278.48,1562.52,642.23,2868.74,330.02,2.82,10887.0,0.593199687581359,0.40680031241864095,0.16720385316323874,0.746873210101536,0.08592033324655038
福建,2013,350000.0,3885.0,2362.08,1522.92,654.71,2913.1,317.19,2.72,11340.0,0.608,0.392,0.16852252252252253,0.7498326898326898,0.08164478764478765
福建,2014,350000.0,3945.0,2445.51,1499.49,694.15,2951.56,299.29,2.69,11652.0,0.6199011406844107,0.38009885931558934,0.17595690747782003,0.7481774397972116,0.07586565272496831
福建,2015,350000.0,3984.0,2518.68,1465.32,714.37,2920.2,349.43,2.87,11122.0,0.6321987951807229,0.3678012048192771,0.1793097389558233,0.7329819277108434,0.08770833333333333
福建,2016,350000.0,4016.0,2585.9,1430.1,734.59,2881.85,399.56,3.05,10591.0,0.6438994023904383,0.35610059760956175,0.18291583665338645,0.7175921314741036,0.09949203187250996
福建,2017,350000.0,4065.0,2673.96,1391.04,751.4,2926.37,387.23,3.03,10625.0,0.65780073800738,0.3421992619926199,0.18484624846248462,0.7198942189421894,0.09525953259532596
福建,2018,350000.0,4104.0,2748.86,1355.14,686.18,3028.49,389.32,2.94,10944.0,0.6698001949317739,0.33019980506822616,0.16719785575048732,0.7379361598440545,0.0948635477582846
福建,2019,350000.0,4137.0,2807.78,1329.22,697.96,3025.43,413.61,2.84,10799.0,0.6786995407299976,0.32130045927000245,0.16871162678269278,0.7313101281121586,0.09997824510514866
福建,2020,350000.0,4161.0,2860.69,1300.31,744.54,2968.12,448.34,2.86,13011.0,0.6875006008171113,0.3124993991828887,0.1789329488103821,0.7133189137226628,0.10774813746695505
福建,2021,350000.0,4187.0,2918.34,3667.0,791.12,2912.8,483.08,2.87,15223.0,0.6970002388344877,0.8758060663959876,0.1889467399092429,0.6956770957726296,0.11537616431812753
福建,2022,350000.0,4188.0,2936.21,1251.0,769.65,2907.68,510.66,2.83,14862.0,0.7011007640878701,0.2987106017191977,0.1837750716332378,0.6942884431709646,0.12193409742120344
福建,2023,350000.0,4183.0,2971.6,1211.4,745.41,2909.47,528.12,2.89,15006.0,0.7103992349988046,0.28960076500119536,0.17819985656227588,0.6955462586660291,0.12625388477169497
福建,2024,350000.0,4193.0,3010.57,1182.0,721.39,2928.48,543.13,2.62,16216.0,0.7179990460290961,0.281898402098736,0.17204626758883854,0.6984211781540663,0.12953255425709514
西藏,2000,540000.0,258.0,20.35,237.65,49.37,186.87,21.76,3.8,9563.0,0.07887596899224807,0.921124031007752,0.19135658914728682,0.7243023255813954,0.08434108527131784
西藏,2001,540000.0,264.0,25.61,238.39,49.63,192.3,22.07,3.72,9764.0,0.09700757575757575,0.9029924242424242,0.18799242424242424,0.728409090909091,0.08359848484848485
西藏,2002,540000.0,268.0,30.88,237.12,59.89,186.63,21.48,3.64,9965.0,0.11522388059701492,0.8847761194029851,0.22347014925373135,0.6963805970149254,0.08014925373134328
西藏,2003,540000.0,272.0,36.14,235.86,56.84,194.08,21.08,3.56,10166.0,0.13286764705882353,0.8671323529411765,0.20897058823529413,0.713529411764706,0.0775
西藏,2004,540000.0,276.0,41.41,234.59,54.67,200.22,21.12,3.6,9956.0,0.15003623188405796,0.849963768115942,0.19807971014492753,0.7254347826086956,0.07652173913043478
西藏,2005,540000.0,280.0,58.0,222.0,53.68,203.04,23.28,3.42,10291.0,0.20714285714285716,0.7928571428571428,0.19171428571428573,0.7251428571428571,0.08314285714285714
西藏,2006,540000.0,285.0,60.0,225.0,52.69,206.87,25.44,3.24,10625.0,0.21052631578947367,0.7894736842105263,0.18487719298245614,0.725859649122807,0.08926315789473685
西藏,2007,540000.0,289.0,62.0,227.0,50.16,210.99,27.85,3.22,10654.0,0.21453287197231835,0.7854671280276817,0.17356401384083045,0.7300692041522492,0.09636678200692042
西藏,2008,540000.0,292.0,64.0,228.0,48.03,215.97,28.0,3.19,10616.0,0.2191780821917808,0.7808219178082192,0.16448630136986303,0.7396232876712329,0.0958904109589041
西藏,2009,540000.0,296.0,66.0,230.0,46.87,219.84,29.29,3.16,10557.0,0.22297297297297297,0.777027027027027,0.15834459459459457,0.7427027027027027,0.0989527027027027
西藏,2010,540000.0,300.0,68.0,232.0,46.64,225.6,27.76,3.16,10270.0,0.22666666666666666,0.7733333333333333,0.15546666666666667,0.752,0.09253333333333334
西藏,2011,540000.0,309.0,70.0,239.0,46.42,236.35,26.24,3.16,9983.0,0.22653721682847897,0.7734627831715211,0.1502265372168285,0.7648867313915857,0.08491909385113268
西藏,2012,540000.0,315.0,72.0,243.0,44.29,241.49,29.22,3.07,10107.0,0.22857142857142856,0.7714285714285715,0.1406031746031746,0.7666349206349207,0.09276190476190475
西藏,2013,540000.0,317.0,76.0,241.0,47.81,238.03,31.16,3.05,10203.0,0.23974763406940064,0.7602523659305994,0.15082018927444796,0.7508832807570978,0.09829652996845425
西藏,2014,540000.0,325.0,85.0,240.0,48.45,242.07,34.49,3.07,10124.0,0.26153846153846155,0.7384615384615385,0.14907692307692308,0.7448307692307692,0.10612307692307693
西藏,2015,540000.0,330.0,95.0,235.0,49.45,245.05,35.51,3.15,9941.0,0.2878787878787879,0.7121212121212122,0.14984848484848487,0.7425757575757576,0.1076060606060606
西藏,2016,540000.0,340.0,107.0,233.0,50.44,253.03,36.52,3.23,9758.0,0.31470588235294117,0.6852941176470588,0.14835294117647058,0.7442058823529412,0.10741176470588236
西藏,2017,540000.0,349.0,116.0,233.0,54.56,255.71,38.72,3.09,10090.0,0.332378223495702,0.667621776504298,0.15633237822349572,0.7326934097421204,0.11094555873925502
西藏,2018,540000.0,354.0,120.0,234.0,50.89,263.59,39.51,2.98,10434.0,0.3389830508474576,0.6610169491525424,0.14375706214689266,0.7446045197740112,0.11161016949152541
西藏,2019,540000.0,361.0,125.0,236.0,52.53,264.99,43.48,2.98,10053.0,0.3462603878116344,0.6537396121883656,0.14551246537396123,0.7340443213296399,0.12044321329639888
西藏,2020,540000.0,366.0,131.0,235.0,57.64,261.01,47.35,2.84,12717.0,0.35792349726775957,0.6420765027322405,0.1574863387978142,0.7131420765027322,0.12937158469945356
西藏,2021,540000.0,366.0,134.0,232.0,62.75,252.02,51.22,2.69,15381.0,0.366120218579235,0.6338797814207651,0.17144808743169399,0.6885792349726776,0.13994535519125684
西藏,2022,540000.0,364.0,136.0,228.0,61.14,249.42,53.43,2.69,14854.0,0.37362637362637363,0.6263736263736264,0.16796703296703297,0.6852197802197801,0.1467857142857143
西藏,2023,540000.0,365.0,142.0,223.0,59.87,249.54,55.59,2.69,15304.0,0.38904109589041097,0.6109589041095891,0.16402739726027396,0.6836712328767123,0.1523013698630137
西藏,2024,540000.0,370.0,146.82,223.0,59.16,252.82,58.02,2.35,17078.0,0.39681081081081077,0.6027027027027027,0.15989189189189187,0.6832972972972973,0.15681081081081083
贵州,2000,520000.0,3756.0,492.86,3263.14,993.28,2489.56,273.16,3.66,10114.0,0.13121938232161875,0.8687806176783812,0.2644515441959531,0.6628221512247071,0.07272630457933973
贵州,2001,520000.0,3799.0,566.86,3232.14,985.68,2539.11,274.21,3.66,10200.0,0.14921295077652014,0.8507870492234798,0.25945775204001054,0.6683627270334299,0.07217952092655962
贵州,2002,520000.0,3837.0,640.86,3196.14,1037.39,2536.21,263.4,3.66,10286.0,0.16702111024237687,0.8329788897576231,0.2703648683867605,0.6609877508470159,0.0686473807662236
贵州,2003,520000.0,3870.0,714.87,3155.13,1002.06,2574.32,293.62,3.66,10372.0,0.18472093023255814,0.8152790697674419,0.2589302325581395,0.6651989664082688,0.07587080103359173
贵州,2004,520000.0,3904.0,788.87,3115.13,996.15,2613.65,294.2,3.65,10350.0,0.2020671106557377,0.7979328893442623,0.25516137295081964,0.6694800204918033,0.07535860655737704
贵州,2005,520000.0,3730.0,1002.0,2728.0,1001.5,2432.7,295.8,3.61,10034.0,0.2686327077747989,0.731367292225201,0.2684986595174263,0.6521983914209115,0.0793029490616622
贵州,2006,520000.0,3690.0,1013.0,2677.0,1006.86,2385.74,297.41,3.57,9717.0,0.27452574525745255,0.7254742547425475,0.2728617886178862,0.6465420054200541,0.0805989159891599
贵州,2007,520000.0,3632.0,1026.0,2606.0,988.75,2341.88,301.37,3.54,9763.0,0.28248898678414097,0.7175110132158591,0.2722329295154185,0.6447907488986785,0.08297632158590308
贵州,2008,520000.0,3596.0,1047.0,2549.0,936.57,2366.7,292.73,3.6,9465.0,0.2911568409343715,0.7088431590656284,0.26044771968854286,0.6581479421579532,0.0814043381535039
贵州,2009,520000.0,3537.0,1057.0,2480.0,877.1,2367.35,292.54,3.61,9335.0,0.2988408255583828,0.7011591744416172,0.24797851286400904,0.669310149844501,0.08270851003675432
