省份,year,indicator,indicator_code,model,value_kg_per_capita
山东,2034,饲料粮,feed_grain_pc_kg,robust_linear,174.46
山东,2035,饲料粮,feed_grain_pc_kg,robust_linear,175.26000000000002
山东,2025,饲料粮,feed_grain_pc_kg,exponential_decline,165.65968268568244
山东,2026,饲料粮,feed_grain_pc_kg,exponential_decline,164.93552563338582
山东,2027,饲料粮,feed_grain_pc_kg,exponential_decline,164.28028123593324
山东,2028,饲料粮,feed_grain_pc_kg,exponential_decline,163.68739158715974
山东,2029,饲料粮,feed_grain_pc_kg,exponential_decline,163.15092284818326
山东,2030,饲料粮,feed_grain_pc_kg,exponential_decline,162.66550585955076
山东,2031,饲料粮,feed_grain_pc_kg,exponential_decline,162.22628240488575
山东,2032,饲料粮,feed_grain_pc_kg,exponential_decline,161.82885658822585
山东,2033,饲料粮,feed_grain_pc_kg,exponential_decline,161.46925083841845
山东,2034,饲料粮,feed_grain_pc_kg,exponential_decline,161.14386610025184
山东,2035,饲料粮,feed_grain_pc_kg,exponential_decline,160.84944581390087
山东,2025,饲料粮,feed_grain_pc_kg,local_trend,166.96
山东,2026,饲料粮,feed_grain_pc_kg,local_trend,167.39000000000001
山东,2027,饲料粮,feed_grain_pc_kg,local_trend,167.7598
山东,2028,饲料粮,feed_grain_pc_kg,local_trend,168.077828
山东,2029,饲料粮,feed_grain_pc_kg,local_trend,168.35133208000002
山东,2030,饲料粮,feed_grain_pc_kg,local_trend,168.58654558880002
山东,2031,饲料粮,feed_grain_pc_kg,local_trend,168.788829206368
山东,2032,饲料粮,feed_grain_pc_kg,local_trend,168.96279311747648
山东,2033,饲料粮,feed_grain_pc_kg,local_trend,169.11240208102978
山东,2034,饲料粮,feed_grain_pc_kg,local_trend,169.24106578968562
山东,2035,饲料粮,feed_grain_pc_kg,local_trend,169.35171657912963
山西,2025,饲料粮,feed_grain_pc_kg,robust_linear,95.25
山西,2026,饲料粮,feed_grain_pc_kg,robust_linear,95.10000000000001
山西,2027,饲料粮,feed_grain_pc_kg,robust_linear,94.95
山西,2028,饲料粮,feed_grain_pc_kg,robust_linear,94.80000000000001
山西,2029,饲料粮,feed_grain_pc_kg,robust_linear,94.65
山西,2030,饲料粮,feed_grain_pc_kg,robust_linear,94.5
山西,2031,饲料粮,feed_grain_pc_kg,robust_linear,94.35000000000001
山西,2032,饲料粮,feed_grain_pc_kg,robust_linear,94.2
山西,2033,饲料粮,feed_grain_pc_kg,robust_linear,94.05000000000001
山西,2034,饲料粮,feed_grain_pc_kg,robust_linear,93.9
山西,2035,饲料粮,feed_grain_pc_kg,robust_linear,93.75
山西,2025,饲料粮,feed_grain_pc_kg,exponential_decline,94.74047837010083
山西,2026,饲料粮,feed_grain_pc_kg,exponential_decline,94.09724038726307
山西,2027,饲料粮,feed_grain_pc_kg,exponential_decline,93.46988400680831
山西,2028,饲料粮,feed_grain_pc_kg,exponential_decline,92.85801711057655
山西,2029,饲料粮,feed_grain_pc_kg,exponential_decline,92.26125726183972
山西,2030,饲料粮,feed_grain_pc_kg,exponential_decline,91.67923146626615
山西,2031,饲料粮,feed_grain_pc_kg,exponential_decline,91.11157593878707
山西,2032,饲料粮,feed_grain_pc_kg,exponential_decline,90.55793587621906
山西,2033,饲料粮,feed_grain_pc_kg,exponential_decline,90.01796523550048
山西,2034,饲料粮,feed_grain_pc_kg,exponential_decline,89.49132651740337
山西,2035,饲料粮,feed_grain_pc_kg,exponential_decline,88.97769055558535
山西,2025,饲料粮,feed_grain_pc_kg,local_trend,94.29
山西,2026,饲料粮,feed_grain_pc_kg,local_trend,93.3354
山西,2027,饲料粮,feed_grain_pc_kg,local_trend,92.51444400000001
山西,2028,饲料粮,feed_grain_pc_kg,local_trend,91.80842184000001
山西,2029,饲料粮,feed_grain_pc_kg,local_trend,91.20124278240002
山西,2030,饲料粮,feed_grain_pc_kg,local_trend,90.67906879286402
山西,2031,饲料粮,feed_grain_pc_kg,local_trend,90.22999916186305
山西,2032,饲料粮,feed_grain_pc_kg,local_trend,89.84379927920223
山西,2033,饲料粮,feed_grain_pc_kg,local_trend,89.51166738011392
山西,2034,饲料粮,feed_grain_pc_kg,local_trend,89.22603394689797
山西,2035,饲料粮,feed_grain_pc_kg,local_trend,88.98038919433226
广东,2025,饲料粮,feed_grain_pc_kg,robust_linear,231.26999999999998
广东,2026,饲料粮,feed_grain_pc_kg,robust_linear,231.11999999999998
广东,2027,饲料粮,feed_grain_pc_kg,robust_linear,230.97
广东,2028,饲料粮,feed_grain_pc_kg,robust_linear,230.82
广东,2029,饲料粮,feed_grain_pc_kg,robust_linear,230.67
广东,2030,饲料粮,feed_grain_pc_kg,robust_linear,230.51999999999998
广东,2031,饲料粮,feed_grain_pc_kg,robust_linear,230.36999999999998
