省份,year,exponential_decline,local_trend,robust_linear,median_robust_trend,indicator,indicator_code,forecast_method
江西,2028,199.94891724838718,204.77782800000006,206.36000000000004,204.77782800000006,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2029,199.3276086256011,205.05133208000007,207.16000000000005,205.05133208000007,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2030,198.76542533555585,205.28654558880007,207.96000000000006,205.28654558880007,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2031,198.25674085892837,205.48882920636805,208.76000000000005,205.48882920636805,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2032,197.79646411050177,205.66279311747653,209.56000000000006,205.66279311747653,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2033,197.37998848587347,205.81240208102983,210.36000000000004,205.81240208102983,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2034,197.0031457570099,205.94106578968567,211.16000000000005,205.94106578968567,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2035,196.66216435521932,206.05171657912967,211.96000000000006,206.05171657912967,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2025,141.58114026989844,141.62575000000004,141.62575000000004,141.62575000000004,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2026,140.37286809551765,140.59869500000008,140.43150000000009,140.43150000000009,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2027,139.19442826741601,139.7154277000001,139.2372500000001,139.2372500000001,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2028,138.04508422233954,138.9558178220001,138.04300000000015,138.04508422233954,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2029,136.92411758284572,138.30255332692013,136.84875000000017,136.92411758284572,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
